Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,1185732,2021-12-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,56.0,44,2464.0,1257.0,0.51,Online
Foot Locker,1185732,2021-12-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64.0,42,2688.0,1290.0,0.48,Online
Foot Locker,1185732,2021-12-26,Northeast,Pennsylvania,Philadelphia,Women's Apparel,71.0,65,4615.0,2031.0,0.44,Online
Foot Locker,1185732,2021-12-27,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,67.0,124,8308.0,5733.0,0.69,Online
Foot Locker,1185732,2021-12-28,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,69,3795.0,1708.0,0.45,Online
Foot Locker,1185732,2021-12-29,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,65,3575.0,1895.0,0.53,Online
Foot Locker,1185732,2021-12-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,57.0,53,3021.0,1601.0,0.53,Online
Foot Locker,1185732,2021-12-31,Northeast,Pennsylvania,Philadelphia,Men's Apparel,63.0,47,2961.0,1362.0,0.46,Online
Foot Locker,1185732,2020-01-01,Northeast,Pennsylvania,Philadelphia,Women's Apparel,68.0,83,5644.0,2427.0,0.43,Online
West Gear,1128299,2020-01-02,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,32.0,122,3904.0,1991.0,0.51,Online
West Gear,1128299,2020-01-03,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44.0,117,5148.0,1905.0,0.37,Online
West Gear,1128299,2020-01-04,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,41.0,117,4797.0,2590.0,0.54,Online
West Gear,1128299,2020-01-05,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.0,87,3741.0,1871.0,0.5,Online
West Gear,1128299,2020-01-06,West,Nevada,Las Vegas,Men's Apparel,47.0,70,3290.0,2139.0,0.65,Online
West Gear,1128299,2020-01-07,West,Nevada,Las Vegas,Women's Apparel,41.0,128,5248.0,1574.0,0.3,Online
West Gear,1128299,2020-01-08,West,Nevada,Las Vegas,Men's Street Footwear,34.0,158,5372.0,2686.0,0.5,Online
West Gear,1128299,2020-01-09,West,Nevada,Las Vegas,Men's Athletic Footwear,43.0,128,5504.0,2202.0,0.4,Online
West Gear,1128299,2020-01-10,West,Nevada,Las Vegas,Women's Street Footwear,41.0,119,4879.0,2586.0,0.53,Online
West Gear,1128299,2020-01-11,West,Nevada,Las Vegas,Women's Athletic Footwear,44.0,74,3256.0,1498.0,0.46,Online
West Gear,1128299,2020-01-12,West,Nevada,Las Vegas,Men's Apparel,46.0,52,2392.0,1674.0,0.7,Online
West Gear,1128299,2020-01-13,West,Nevada,Las Vegas,Women's Apparel,41.0,116,4756.0,1617.0,0.34,Online
West Gear,1128299,2020-01-14,West,Nevada,Las Vegas,Men's Street Footwear,43.0,160,6880.0,3784.0,0.55,Online
West Gear,1128299,2020-01-15,West,Nevada,Las Vegas,Men's Athletic Footwear,50.0,120,6000.0,2400.0,0.4,Online
West Gear,1128299,2020-01-16,West,Nevada,Las Vegas,Women's Street Footwear,52.0,104,5408.0,2866.0,0.53,Online
West Gear,1128299,2020-01-17,West,Nevada,Las Vegas,Women's Athletic Footwear,50.0,84,4200.0,1974.0,0.47,Online
West Gear,1128299,2020-01-18,West,Nevada,Las Vegas,Men's Apparel,55.0,47,2585.0,1810.0,0.7,Online
West Gear,1128299,2020-01-19,West,Nevada,Las Vegas,Women's Apparel,54.0,94,5076.0,1726.0,0.34,Online
West Gear,1128299,2020-01-20,West,Nevada,Las Vegas,Men's Street Footwear,58.0,143,8294.0,4230.0,0.51,Online
West Gear,1128299,2020-01-21,West,Nevada,Las Vegas,Men's Athletic Footwear,62.0,102,6324.0,2403.0,0.38,Online
West Gear,1128299,2020-01-22,West,Nevada,Las Vegas,Women's Street Footwear,61.0,120,7320.0,3880.0,0.53,Online
West Gear,1128299,2020-01-23,West,Nevada,Las Vegas,Women's Athletic Footwear,59.0,75,4425.0,2036.0,0.46,Online
West Gear,1128299,2020-01-24,West,Nevada,Las Vegas,Men's Apparel,63.0,52,3276.0,2162.0,0.66,Online
West Gear,1128299,2020-01-25,West,Nevada,Las Vegas,Women's Apparel,78.0,95,7410.0,2519.0,0.34,Online
West Gear,1128299,2020-01-26,West,Nevada,Las Vegas,Men's Street Footwear,58.0,149,8642.0,5012.0,0.58,Online
West Gear,1128299,2020-01-27,West,Nevada,Las Vegas,Men's Athletic Footwear,60.0,104,6240.0,2683.0,0.43,Online
West Gear,1128299,2020-01-28,West,Nevada,Las Vegas,Women's Street Footwear,63.0,116,7308.0,4166.0,0.57,Online
West Gear,1128299,2020-01-29,West,Nevada,Las Vegas,Women's Athletic Footwear,57.0,90,5130.0,2565.0,0.5,Online
West Gear,1128299,2020-01-30,West,Nevada,Las Vegas,Men's Apparel,60.0,60,3600.0,2520.0,0.7,Online
West Gear,1128299,2020-01-31,West,Nevada,Las Vegas,Women's Apparel,78.0,131,10218.0,3576.0,0.35,Online
West Gear,1128299,2020-02-01,West,Nevada,Las Vegas,Men's Street Footwear,56.0,189,10584.0,6033.0,0.57,Online
West Gear,1128299,2020-02-02,West,Nevada,Las Vegas,Men's Athletic Footwear,62.0,165,10230.0,4194.0,0.41,Online
West Gear,1128299,2020-02-03,West,Nevada,Las Vegas,Women's Street Footwear,62.0,165,10230.0,6036.0,0.59,Online
West Gear,1128299,2020-02-04,West,Nevada,Las Vegas,Women's Athletic Footwear,58.0,111,6438.0,3283.0,0.51,Online
West Gear,1128299,2020-02-05,West,Nevada,Las Vegas,Men's Apparel,59.0,81,4779.0,3536.0,0.74,Online
West Gear,1128299,2020-02-06,West,Nevada,Las Vegas,Women's Apparel,73.0,174,12702.0,5081.0,0.4,Online
West Gear,1128299,2020-02-07,West,Nevada,Las Vegas,Men's Street Footwear,58.0,218,12644.0,6701.0,0.53,Online
West Gear,1128299,2020-02-08,West,Nevada,Las Vegas,Men's Athletic Footwear,61.0,174,10614.0,3821.0,0.36,Online
West Gear,1128299,2020-02-09,West,Nevada,Las Vegas,Women's Street Footwear,61.0,143,8723.0,4623.0,0.53,Online
West Gear,1128299,2020-02-10,West,Nevada,Las Vegas,Women's Athletic Footwear,55.0,117,6435.0,3153.0,0.49,Online
West Gear,1128299,2020-02-11,West,Nevada,Las Vegas,Men's Apparel,60.0,130,7800.0,5460.0,0.7,Online
West Gear,1128299,2020-02-12,West,Nevada,Las Vegas,Women's Apparel,78.0,145,11310.0,3393.0,0.3,Online
West Gear,1128299,2020-02-13,West,Nevada,Las Vegas,Men's Street Footwear,62.0,210,13020.0,6901.0,0.53,Online
West Gear,1128299,2020-02-14,West,Nevada,Las Vegas,Men's Athletic Footwear,64.0,182,11648.0,4543.0,0.39,Online
West Gear,1128299,2020-02-15,West,Nevada,Las Vegas,Women's Street Footwear,60.0,152,9120.0,4742.0,0.52,Online
West Gear,1128299,2020-02-16,West,Nevada,Las Vegas,Women's Athletic Footwear,64.0,124,7936.0,3730.0,0.47,Online
West Gear,1128299,2020-02-17,West,Nevada,Las Vegas,Men's Apparel,68.0,138,9384.0,6381.0,0.68,Online
West Gear,1128299,2020-02-18,West,Nevada,Las Vegas,Women's Apparel,78.0,108,8424.0,2864.0,0.34,Online
West Gear,1128299,2020-02-19,West,Nevada,Las Vegas,Men's Street Footwear,56.0,174,9744.0,4677.0,0.48,Online
West Gear,1128299,2020-02-20,West,Nevada,Las Vegas,Men's Athletic Footwear,61.0,162,9882.0,3360.0,0.34,Online
West Gear,1128299,2020-02-21,West,Nevada,Las Vegas,Women's Street Footwear,57.0,117,6669.0,3335.0,0.5,Online
West Gear,1128299,2020-02-22,West,Nevada,Las Vegas,Women's Athletic Footwear,58.0,112,6496.0,2858.0,0.44,Online
West Gear,1128299,2020-02-23,West,Nevada,Las Vegas,Men's Apparel,67.0,120,8040.0,4904.0,0.61,Online
West Gear,1128299,2020-02-24,West,Nevada,Las Vegas,Women's Apparel,74.0,113,8362.0,2509.0,0.3,Online
West Gear,1128299,2020-02-25,West,Nevada,Las Vegas,Men's Street Footwear,56.0,138,7728.0,3787.0,0.49,Online
West Gear,1128299,2020-02-26,West,Nevada,Las Vegas,Men's Athletic Footwear,59.0,165,9735.0,3407.0,0.35,Online
West Gear,1128299,2020-02-27,West,Nevada,Las Vegas,Women's Street Footwear,54.0,109,5886.0,2649.0,0.45,Online
West Gear,1128299,2020-02-28,West,Nevada,Las Vegas,Women's Athletic Footwear,54.0,105,5670.0,2381.0,0.42,Online
West Gear,1128299,2020-03-01,West,Nevada,Las Vegas,Men's Apparel,63.0,81,5103.0,3113.0,0.61,Online
West Gear,1128299,2020-03-02,West,Nevada,Las Vegas,Women's Apparel,68.0,94,6392.0,1598.0,0.25,Online
West Gear,1128299,2020-03-03,West,Nevada,Las Vegas,Men's Street Footwear,57.0,155,8835.0,4241.0,0.48,Online
West Gear,1128299,2020-03-04,West,Nevada,Las Vegas,Men's Athletic Footwear,64.0,150,9600.0,3264.0,0.34,Online
West Gear,1128299,2020-03-05,West,Nevada,Las Vegas,Women's Street Footwear,55.0,106,5830.0,2682.0,0.46,Online
West Gear,1128299,2020-03-06,West,Nevada,Las Vegas,Women's Athletic Footwear,56.0,108,6048.0,2480.0,0.41,Online
West Gear,1128299,2020-03-07,West,Nevada,Las Vegas,Men's Apparel,64.0,88,5632.0,3604.0,0.64,Online
West Gear,1128299,2020-03-08,West,Nevada,Las Vegas,Women's Apparel,68.0,133,9044.0,2351.0,0.26,Online
West Gear,1128299,2020-03-09,West,Nevada,Las Vegas,Men's Street Footwear,58.0,196,11368.0,5343.0,0.47,Online
West Gear,1128299,2020-03-10,West,Nevada,Las Vegas,Men's Athletic Footwear,62.0,189,11718.0,3984.0,0.34,Online
West Gear,1128299,2020-03-11,West,Nevada,Las Vegas,Women's Street Footwear,59.0,119,7021.0,3300.0,0.47,Online
West Gear,1128299,2020-03-12,West,Nevada,Las Vegas,Women's Athletic Footwear,57.0,133,7581.0,3336.0,0.44,Online
West Gear,1128299,2020-03-13,West,Nevada,Las Vegas,Men's Apparel,69.0,112,7728.0,4637.0,0.6,Online
West Gear,1128299,2020-03-14,West,Nevada,Las Vegas,Women's Apparel,74.0,150,11100.0,2997.0,0.27,Online
West Gear,1128299,2020-03-15,West,Nevada,Las Vegas,Men's Street Footwear,28.0,123,3444.0,1722.0,0.5,Online
West Gear,1128299,2020-03-16,West,Nevada,Las Vegas,Men's Athletic Footwear,38.0,123,4674.0,1542.0,0.33,Online
West Gear,1128299,2020-03-17,West,Nevada,Las Vegas,Women's Street Footwear,39.0,115,4485.0,2063.0,0.46,Online
West Gear,1128299,2020-03-18,West,Nevada,Las Vegas,Women's Athletic Footwear,38.0,72,2736.0,1231.0,0.45,Online
West Gear,1128299,2020-03-19,West,Colorado,Denver,Men's Apparel,41.0,56,2296.0,1469.0,0.64,Online
West Gear,1128299,2020-03-20,West,Colorado,Denver,Women's Apparel,37.0,128,4736.0,1231.0,0.26,Online
West Gear,1128299,2020-03-21,West,Colorado,Denver,Men's Street Footwear,27.0,131,3537.0,1698.0,0.48,Online
West Gear,1128299,2020-03-22,West,Colorado,Denver,Men's Athletic Footwear,38.0,111,4218.0,1265.0,0.3,Online
West Gear,1128299,2020-03-23,West,Colorado,Denver,Women's Street Footwear,38.0,123,4674.0,2337.0,0.5,Online
West Gear,1128299,2020-03-24,West,Colorado,Denver,Women's Athletic Footwear,36.0,72,2592.0,1166.0,0.45,Online
West Gear,1128299,2020-03-25,West,Colorado,Denver,Men's Apparel,43.0,58,2494.0,1546.0,0.62,Online
West Gear,1128299,2020-03-26,West,Colorado,Denver,Women's Apparel,37.0,116,4292.0,1159.0,0.27,Online
West Gear,1128299,2020-03-27,West,Colorado,Denver,Men's Street Footwear,37.0,165,6105.0,2930.0,0.48,Online
West Gear,1128299,2020-03-28,West,Colorado,Denver,Men's Athletic Footwear,48.0,112,5376.0,1828.0,0.34,Online
West Gear,1128299,2020-03-29,West,Colorado,Denver,Women's Street Footwear,51.0,116,5916.0,2899.0,0.49,Online
West Gear,1128299,2020-03-30,West,Colorado,Denver,Women's Athletic Footwear,51.0,90,4590.0,1974.0,0.43,Online
West Gear,1128299,2020-03-31,West,Colorado,Denver,Men's Apparel,56.0,39,2184.0,1310.0,0.6,Online
West Gear,1128299,2020-04-01,West,Colorado,Denver,Women's Apparel,52.0,95,4940.0,1433.0,0.29,Online
West Gear,1128299,2020-04-02,West,Colorado,Denver,Men's Street Footwear,55.0,131,7205.0,3386.0,0.47,Online
West Gear,1128299,2020-04-03,West,Colorado,Denver,Men's Athletic Footwear,59.0,94,5546.0,1941.0,0.35,Online
West Gear,1128299,2020-04-04,West,Colorado,Denver,Women's Street Footwear,61.0,113,6893.0,3447.0,0.5,Online
West Gear,1128299,2020-04-05,West,Colorado,Denver,Women's Athletic Footwear,56.0,74,4144.0,1782.0,0.43,Online
West Gear,1128299,2020-04-06,West,Colorado,Denver,Men's Apparel,62.0,44,2728.0,1664.0,0.61,Online
West Gear,1128299,2020-04-07,West,Colorado,Denver,Women's Apparel,72.0,98,7056.0,1764.0,0.25,Online
West Gear,1128299,2020-04-08,West,Colorado,Denver,Men's Street Footwear,55.0,131,7205.0,4395.0,0.61,Online
West Gear,1128299,2020-04-09,West,Colorado,Denver,Men's Athletic Footwear,60.0,105,6300.0,2898.0,0.46,Online
West Gear,1128299,2020-04-10,West,Colorado,Denver,Women's Street Footwear,59.0,98,5782.0,3469.0,0.6,Online
West Gear,1128299,2020-04-11,West,Colorado,Denver,Women's Athletic Footwear,58.0,69,4002.0,2361.0,0.59,Online
West Gear,1128299,2020-04-12,West,Colorado,Denver,Men's Apparel,63.0,44,2772.0,2107.0,0.76,Online
West Gear,1128299,2020-04-13,West,Colorado,Denver,Women's Apparel,74.0,133,9842.0,4232.0,0.43,Online
West Gear,1128299,2020-04-14,West,Colorado,Denver,Men's Street Footwear,54.0,189,10206.0,6532.0,0.64,Online
West Gear,1128299,2020-04-15,West,Colorado,Denver,Men's Athletic Footwear,59.0,144,8496.0,4248.0,0.5,Online
West Gear,1128299,2020-04-16,West,Colorado,Denver,Women's Street Footwear,64.0,150,9600.0,6144.0,0.64,Online
West Gear,1128299,2020-04-17,West,Colorado,Denver,Women's Athletic Footwear,62.0,135,8370.0,5022.0,0.6,Online
West Gear,1128299,2020-04-18,West,Colorado,Denver,Men's Apparel,66.0,91,6006.0,4625.0,0.77,Online
West Gear,1128299,2020-04-19,West,Colorado,Denver,Women's Apparel,83.0,181,15023.0,6460.0,0.43,Online
West Gear,1128299,2020-04-20,West,Colorado,Denver,Men's Street Footwear,64.0,202,12928.0,7757.0,0.6,Online
West Gear,1128299,2020-04-21,West,Colorado,Denver,Men's Athletic Footwear,67.0,188,12596.0,5038.0,0.4,Online
West Gear,1128299,2020-04-22,West,Colorado,Denver,Women's Street Footwear,67.0,161,10787.0,5933.0,0.55,Online
West Gear,1128299,2020-04-23,West,Colorado,Denver,Women's Athletic Footwear,61.0,143,8723.0,4536.0,0.52,Online
West Gear,1128299,2020-04-24,West,Colorado,Denver,Men's Apparel,67.0,131,8777.0,6144.0,0.7,Online
West Gear,1128299,2020-04-25,West,Colorado,Denver,Women's Apparel,78.0,137,10686.0,4274.0,0.4,Online
West Gear,1128299,2020-04-26,West,Colorado,Denver,Men's Street Footwear,63.0,196,12348.0,7285.0,0.59,Online
West Gear,1128299,2020-04-27,West,Colorado,Denver,Men's Athletic Footwear,73.0,189,13797.0,5795.0,0.42,Online
West Gear,1128299,2020-04-28,West,Colorado,Denver,Women's Street Footwear,67.0,143,9581.0,5461.0,0.57,Online
West Gear,1128299,2020-04-29,West,Colorado,Denver,Women's Athletic Footwear,63.0,135,8505.0,4593.0,0.54,Online
West Gear,1128299,2020-04-30,West,Colorado,Denver,Men's Apparel,74.0,140,10360.0,7563.0,0.73,Online
West Gear,1128299,2020-05-01,West,Colorado,Denver,Women's Apparel,74.0,100,7400.0,2590.0,0.35,Online
West Gear,1128299,2020-05-02,West,Colorado,Denver,Men's Street Footwear,59.0,162,9558.0,5066.0,0.53,Online
West Gear,1128299,2020-05-03,West,Colorado,Denver,Men's Athletic Footwear,69.0,168,11592.0,4173.0,0.36,Online
West Gear,1128299,2020-05-04,West,Colorado,Denver,Women's Street Footwear,60.0,113,6780.0,3390.0,0.5,Online
West Gear,1128299,2020-05-05,West,Colorado,Denver,Women's Athletic Footwear,59.0,100,5900.0,2832.0,0.48,Online
West Gear,1128299,2020-05-06,West,Colorado,Denver,Men's Apparel,74.0,120,8880.0,6127.0,0.69,Online
West Gear,1128299,2020-05-07,West,Colorado,Denver,Women's Apparel,65.0,106,6890.0,2136.0,0.31,Online
West Gear,1128299,2020-05-08,West,Colorado,Denver,Men's Street Footwear,51.0,137,6987.0,3494.0,0.5,Online
West Gear,1128299,2020-05-09,West,Colorado,Denver,Men's Athletic Footwear,54.0,152,8208.0,2873.0,0.35,Online
West Gear,1128299,2020-05-10,West,Colorado,Denver,Women's Street Footwear,51.0,102,5202.0,2601.0,0.5,Online
West Gear,1128299,2020-05-11,West,Colorado,Denver,Women's Athletic Footwear,53.0,85,4505.0,2072.0,0.46,Online
West Gear,1128299,2020-05-12,West,Colorado,Denver,Men's Apparel,64.0,75,4800.0,3168.0,0.66,Online
West Gear,1128299,2020-05-13,West,Colorado,Denver,Women's Apparel,65.0,105,6825.0,2048.0,0.3,Online
West Gear,1128299,2020-05-14,West,Colorado,Denver,Men's Street Footwear,52.0,150,7800.0,4290.0,0.55,Online
West Gear,1128299,2020-05-15,West,Colorado,Denver,Men's Athletic Footwear,55.0,150,8250.0,3053.0,0.37,Online
West Gear,1128299,2020-05-16,West,Colorado,Denver,Women's Street Footwear,51.0,128,6528.0,3460.0,0.53,Online
West Gear,1128299,2020-05-17,West,Colorado,Denver,Women's Athletic Footwear,60.0,116,6960.0,3341.0,0.48,Online
West Gear,1128299,2020-05-18,West,Colorado,Denver,Men's Apparel,68.0,105,7140.0,4927.0,0.69,Online
West Gear,1128299,2020-05-19,West,Colorado,Denver,Women's Apparel,73.0,130,9490.0,2942.0,0.31,Online
West Gear,1128299,2020-05-20,West,Colorado,Denver,Men's Street Footwear,59.0,203,11977.0,6228.0,0.52,Online
West Gear,1128299,2020-05-21,West,Colorado,Denver,Men's Athletic Footwear,64.0,182,11648.0,4426.0,0.38,Online
West Gear,1128299,2020-05-22,West,Colorado,Denver,Women's Street Footwear,60.0,125,7500.0,4125.0,0.55,Online
West Gear,1128299,2020-05-23,West,Colorado,Denver,Women's Athletic Footwear,63.0,125,7875.0,3544.0,0.45,Online
West Gear,1128299,2020-05-24,West,Colorado,Denver,Men's Apparel,68.0,115,7820.0,5239.0,0.67,Online
West Gear,1128299,2020-05-25,West,Colorado,Denver,Women's Apparel,75.0,137,10275.0,3391.0,0.33,Online
West Gear,1128299,2020-05-26,West,Colorado,Denver,Men's Street Footwear,36.0,117,4212.0,1727.0,0.41,Online
West Gear,1128299,2020-05-27,West,Colorado,Denver,Men's Athletic Footwear,48.0,131,6288.0,2515.0,0.4,Online
West Gear,1128299,2020-05-28,West,Colorado,Denver,Women's Street Footwear,46.0,135,6210.0,2174.0,0.35,Online
West Gear,1128299,2020-05-29,West,Colorado,Denver,Women's Athletic Footwear,49.0,78,3822.0,1567.0,0.41,Online
West Gear,1128299,2020-05-30,West,Washington,Seattle,Men's Apparel,51.0,73,3723.0,1452.0,0.39,Online
West Gear,1128299,2020-05-31,West,Washington,Seattle,Women's Apparel,46.0,125,5750.0,1783.0,0.31,Online
West Gear,1128299,2020-06-01,West,Washington,Seattle,Men's Street Footwear,36.0,138,4968.0,2136.0,0.43,Online
West Gear,1128299,2020-06-02,West,Washington,Seattle,Men's Athletic Footwear,47.0,131,6157.0,2401.0,0.39,Online
West Gear,1128299,2020-06-03,West,Washington,Seattle,Women's Street Footwear,47.0,122,5734.0,2236.0,0.39,Online
West Gear,1128299,2020-06-04,West,Washington,Seattle,Women's Athletic Footwear,48.0,87,4176.0,1754.0,0.42,Online
West Gear,1128299,2020-06-05,West,Washington,Seattle,Men's Apparel,52.0,65,3380.0,1352.0,0.4,Online
West Gear,1128299,2020-06-06,West,Washington,Seattle,Women's Apparel,46.0,123,5658.0,1754.0,0.31,Online
West Gear,1128299,2020-06-07,West,Washington,Seattle,Men's Street Footwear,46.0,167,7682.0,3457.0,0.45,Online
West Gear,1128299,2020-06-08,West,Washington,Seattle,Men's Athletic Footwear,58.0,115,6670.0,2401.0,0.36,Online
West Gear,1128299,2020-06-09,West,Washington,Seattle,Women's Street Footwear,60.0,115,6900.0,2760.0,0.4,Online
West Gear,1128299,2020-06-10,West,Washington,Seattle,Women's Athletic Footwear,64.0,85,5440.0,2285.0,0.42,Online
West Gear,1128299,2020-06-11,West,Washington,Seattle,Men's Apparel,69.0,46,3174.0,1206.0,0.38,Online
West Gear,1128299,2020-06-12,West,Washington,Seattle,Women's Apparel,62.0,105,6510.0,2213.0,0.34,Online
West Gear,1128299,2020-06-13,West,Washington,Seattle,Men's Street Footwear,68.0,160,10880.0,4787.0,0.44,Online
West Gear,1128299,2020-06-14,West,Washington,Seattle,Men's Athletic Footwear,71.0,88,6248.0,2437.0,0.39,Online
West Gear,1128299,2020-06-15,West,Washington,Seattle,Women's Street Footwear,74.0,120,8880.0,3463.0,0.39,Online
West Gear,1128299,2020-06-16,West,Washington,Seattle,Women's Athletic Footwear,55.0,90,4950.0,2079.0,0.42,Online
West Gear,1128299,2020-06-17,West,Washington,Seattle,Men's Apparel,59.0,56,3304.0,1322.0,0.4,Online
West Gear,1128299,2020-06-18,West,Washington,Seattle,Women's Apparel,78.0,88,6864.0,2196.0,0.32,Online
West Gear,1128299,2020-06-19,West,Washington,Seattle,Men's Street Footwear,55.0,165,9075.0,3721.0,0.41,Online
West Gear,1128299,2020-06-20,West,Washington,Seattle,Men's Athletic Footwear,60.0,108,6480.0,2462.0,0.38,Online
West Gear,1128299,2020-06-21,West,Washington,Seattle,Women's Street Footwear,61.0,120,7320.0,2782.0,0.38,Online
West Gear,1128299,2020-06-22,West,Washington,Seattle,Women's Athletic Footwear,59.0,90,5310.0,2336.0,0.44,Online
West Gear,1128299,2020-06-23,West,Washington,Seattle,Men's Apparel,60.0,52,3120.0,1186.0,0.38,Online
West Gear,1128299,2020-06-24,West,Washington,Seattle,Women's Apparel,75.0,125,9375.0,3094.0,0.33,Online
West Gear,1128299,2020-06-25,West,Washington,Seattle,Men's Street Footwear,71.0,195,13845.0,5815.0,0.42,Online
West Gear,1128299,2020-06-26,West,Washington,Seattle,Men's Athletic Footwear,74.0,188,13912.0,5147.0,0.37,Online
West Gear,1128299,2020-06-27,West,Washington,Seattle,Women's Street Footwear,72.0,163,11736.0,4460.0,0.38,Online
West Gear,1128299,2020-06-28,West,Washington,Seattle,Women's Athletic Footwear,75.0,125,9375.0,3750.0,0.4,Online
West Gear,1128299,2020-06-29,West,Washington,Seattle,Men's Apparel,82.0,105,8610.0,3358.0,0.39,Online
West Gear,1128299,2020-06-30,West,Washington,Seattle,Women's Apparel,98.0,182,17836.0,6064.0,0.34,Online
West Gear,1128299,2020-07-01,West,Washington,Seattle,Men's Street Footwear,73.0,239,17447.0,6979.0,0.4,Online
West Gear,1128299,2020-07-02,West,Washington,Seattle,Men's Athletic Footwear,82.0,182,14924.0,5373.0,0.36,Online
West Gear,1128299,2020-07-03,West,Washington,Seattle,Women's Street Footwear,78.0,175,13650.0,4778.0,0.35,Online
West Gear,1128299,2020-07-04,West,Washington,Seattle,Women's Athletic Footwear,78.0,137,10686.0,4381.0,0.41,Online
West Gear,1128299,2020-07-05,West,Washington,Seattle,Men's Apparel,77.0,144,11088.0,3881.0,0.35,Online
West Gear,1128299,2020-07-06,West,Washington,Seattle,Women's Apparel,95.0,155,14725.0,5154.0,0.35,Online
West Gear,1128299,2020-07-07,West,Washington,Seattle,Men's Street Footwear,80.0,217,17360.0,7812.0,0.45,Online
